Starting the logger (C:\Users\philipoe\AppData\Local\Android\Sdk/platform-tools/adb logcat *:S ReactNative:V ReactNativeJS:V)...
--------- beginning of system
--------- beginning of main
10-23 17:24:10.166  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5654.2374
10-23 17:24:10.262  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5645.8458
10-23 17:24:10.424  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5628.042
10-23 17:24:10.546  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5616.5886
10-23 17:24:10.625  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5602.8672
10-23 17:24:10.770  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5588.2386
10-23 17:24:10.927  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5573.4966
10-23 17:24:11.015  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5557.734
10-23 17:24:11.123  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5547.3012
10-23 17:24:11.228  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5533.5797999999995
10-23 17:24:11.360  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5520.879
10-23 17:24:11.452  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5510.673
10-23 17:24:11.584  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5495.4774
10-23 17:24:11.678  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5485.6116
10-23 17:24:11.802  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5469.9624
10-23 17:24:11.895  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5462.478
10-23 17:24:12.011  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5447.8494
10-23 17:24:12.106  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5433.9012
10-23 17:24:12.237  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5423.2416
10-23 17:24:12.356  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5405.778
10-23 17:24:12.484  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5396.3658
10-23 17:24:12.607  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5377.995
10-23 17:24:12.724  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5372.0982
10-23 17:24:12.841  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5354.748
10-23 17:24:12.929  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5343.1812
10-23 17:24:13.047  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5327.3052
10-23 17:24:13.188  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5317.0992
10-23 17:24:13.303  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5300.883
10-23 17:24:13.433  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5283.873
10-23 17:24:13.534  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5272.0794
10-23 17:24:13.676  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5256.8838
10-23 17:24:13.810  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5248.152
10-23 17:24:13.900  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5231.0286
10-23 17:24:14.002  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5219.235
10-23 17:24:14.233  3169  3231 I ReactNativeJS: val0;this.compensDelta:0;this.cur_value_ground_move:-5208.1218
10-23 17:24:14.242  3169  3231 I ReactNativeJS: val0.9950363455205578;this.compensDelta:0;this.cur_value_ground_move:-5192.586
10-23 17:24:14.283  3169  3231 I ReactNativeJS: val0.9950363455205578;this.compensDelta:0;this.cur_value_ground_move:-5189.5242
10-23 17:24:14.313  3169  3231 I ReactNativeJS: val0.9900266186480379;this.compensDelta:0;this.cur_value_ground_move:-5183.9676
10-23 17:24:14.417  3169  3231 I ReactNativeJS: val0.9900266186480379;this.compensDelta:0;this.cur_value_ground_move:-5175.4626
10-23 17:24:14.444  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5171.7204
10-23 17:24:14.579  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5157.5454
10-23 17:24:14.655  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5146.659
10-23 17:24:14.776  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5131.2366
10-23 17:24:14.901  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5120.9172
10-23 17:24:15.034  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5102.0928
10-23 17:24:15.184  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5091.8868
10-23 17:24:15.286  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5076.351
10-23 17:24:15.417  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5062.6296
10-23 17:24:15.524  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5046.4134
10-23 17:24:15.650  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5035.1867999999995
10-23 17:24:15.785  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5016.7026
10-23 17:24:15.906  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-5008.311
10-23 17:24:16.009  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-4991.301
10-23 17:24:16.135  3169  3231 I ReactNativeJS: val0.9842064267113095;this.compensDelta:0;this.cur_value_ground_move:-4981.8888
10-23 17:24:16.167  3169  3231 I ReactNativeJS: val0.989025943493717;this.compensDelta:0;this.cur_value_ground_move:-4976.8992
10-23 17:24:16.206  3169  3231 I ReactNativeJS: val0.9953123492959105;this.compensDelta:0;this.cur_value_ground_move:-4970.322
10-23 17:24:16.259  3169  3231 I ReactNativeJS: val0.9953123492959105;this.compensDelta:0;this.cur_value_ground_move:-4965.786
10-23 17:24:16.266  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4962.7242
10-23 17:24:16.388  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4953.312
10-23 17:24:16.505  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4935.2814
10-23 17:24:16.642  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4924.8486
10-23 17:24:16.761  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4910.4468
10-23 17:24:16.862  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4895.3646
10-23 17:24:16.964  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4883.2308
10-23 17:24:17.071  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4870.9836
10-23 17:24:17.184  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4860.6642
10-23 17:24:17.292  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4847.1696
10-23 17:24:17.415  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4832.0874
10-23 17:24:17.549  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4820.5206
10-23 17:24:17.662  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4803.9642
10-23 17:24:17.770  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4791.717
10-23 17:24:17.891  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4783.2119999999995
10-23 17:24:17.993  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4768.1298
10-23 17:24:18.136  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4754.295
10-23 17:24:18.207  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4744.089
10-23 17:24:18.345  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4730.9346000000005
10-23 17:24:18.457  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4716.4194
10-23 17:24:18.567  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4704.0588
10-23 17:24:18.685  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4688.523
10-23 17:24:18.807  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4678.4304
10-23 17:24:18.942  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4663.4616
10-23 17:24:19.021  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4651.8948
10-23 17:24:19.140  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4639.761
10-23 17:24:19.252  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4626.153
10-23 17:24:19.390  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4611.8646
10-23 17:24:19.514  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4598.2566
10-23 17:24:19.647  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4581.7002
10-23 17:24:19.737  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4568.999400000001
10-23 17:24:19.865  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4558.5666
10-23 17:24:19.991  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4544.2782
10-23 17:24:20.063  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4531.5774
10-23 17:24:20.177  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4521.7116
10-23 17:24:20.290  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4509.1242
10-23 17:24:20.409  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4495.743
10-23 17:24:20.532  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4482.0216
10-23 17:24:20.666  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4468.527
10-23 17:24:20.748  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4455.1458
10-23 17:24:20.861  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4441.311
10-23 17:24:20.986  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4429.7442
10-23 17:24:21.120  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4416.7032
10-23 17:24:21.247  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4402.3014
10-23 17:24:21.363  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4384.1574
10-23 17:24:21.489  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4373.271000000001
10-23 17:24:21.604  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4356.8279999999995
10-23 17:24:21.733  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4346.3952
10-23 17:24:21.866  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4331.1996
10-23 17:24:21.989  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4316.7978
10-23 17:24:22.121  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4301.6022
10-23 17:24:22.246  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4287.654
10-23 17:24:22.350  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4274.1594000000005
10-23 17:24:22.456  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4260.3246
10-23 17:24:22.582  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4246.3764
10-23 17:24:22.691  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4236.057
10-23 17:24:22.801  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4223.6964
10-23 17:24:22.922  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4209.975
10-23 17:24:23.045  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4196.2536
10-23 17:24:23.140  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4185.9342
10-23 17:24:23.240  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4171.419
10-23 17:24:23.361  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4157.6975999999995
10-23 17:24:23.480  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4147.8318
10-23 17:24:23.577  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4133.2032
10-23 17:24:23.711  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4118.0076
10-23 17:24:23.847  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4107.1212
10-23 17:24:23.955  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4092.9462000000003
10-23 17:24:24.053  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4081.9464
10-23 17:24:24.155  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4067.8848
10-23 17:24:24.293  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4052.1222
10-23 17:24:24.426  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4041.6894
10-23 17:24:24.550  3169  3231 I ReactNativeJS: val0.9997757738439704;this.compensDelta:0;this.cur_value_ground_move:-4025.3598
